person_id,zone_id,entry_time,exit_time,dwell_s,gender,age_range,visit_date,hour_of_day
P_0052,Z_C1,2025-03-10 09:28:29,2025-03-10 09:28:47,18,M,adult,2025-03-10,9
P_0052,Z_C1,2025-03-10 09:32:44,2025-03-10 09:33:04,20,M,adult,2025-03-10,9
P_0052,Z_C2,2025-03-10 09:33:28,2025-03-10 09:33:51,23,M,adult,2025-03-10,9
P_0052,Z_C3,2025-03-10 09:34:25,2025-03-10 09:34:38,13,M,adult,2025-03-10,9
P_0052,Z_C2,2025-03-10 09:38:03,2025-03-10 09:38:24,21,M,adult,2025-03-10,9
P_0052,Z_C1,2025-03-10 09:38:51,2025-03-10 09:39:20,29,M,adult,2025-03-10,9
P_0052,Z_C2,2025-03-10 09:42:21,2025-03-10 09:42:33,29,M,adult,2025-03-10,9
P_0052,Z_C3,2025-03-10 09:42:45,2025-03-10 09:43:16,31,M,adult,2025-03-10,9
P_0052,Z_C2,2025-03-10 09:46:38,2025-03-10 09:47:03,25,M,adult,2025-03-10,9
P_0052,Z_C1,2025-03-10 09:47:30,2025-03-10 09:47:47,17,M,adult,2025-03-10,9
P_0052,Z_C2,2025-03-10 09:48:17,2025-03-10 09:48:39,22,M,adult,2025-03-10,9
P_0052,Z_C3,2025-03-10 09:49:11,2025-03-10 09:49:29,18,M,adult,2025-03-10,9
P_0052,Z_C2,2025-03-10 09:49:43,2025-03-10 09:50:10,27,M,adult,2025-03-10,9
P_0116,Z_C1,2025-03-10 09:49:35,2025-03-10 09:49:59,24,M,young_adult,2025-03-10,9
P_0116,Z_C2,2025-03-10 09:50:24,2025-03-10 09:50:34,10,M,young_adult,2025-03-10,9
P_0141,Z_E1,2025-03-10 09:55:44,2025-03-10 09:56:00,16,M,young_adult,2025-03-10,9
P_0122,Z_E2,2025-03-10 09:51:08,2025-03-10 09:51:16,8,F,adult,2025-03-10,9
P_0118,Z_E1,2025-03-10 09:49:48,2025-03-10 09:49:54,6,F,adult,2025-03-10,9
P_0118,Z_C1,2025-03-10 09:51:28,2025-03-10 09:51:54,26,F,adult,2025-03-10,9
P_0071,Z_C1,2025-03-10 09:33:33,2025-03-10 09:33:47,14,M,young_adult,2025-03-10,9
P_0071,Z_C1,2025-03-10 09:36:23,2025-03-10 09:36:41,18,M,young_adult,2025-03-10,9
P_0071,Z_C2,2025-03-10 09:37:58,2025-03-10 09:38:13,15,M,young_adult,2025-03-10,9
P_0071,Z_C1,2025-03-10 09:38:38,2025-03-10 09:38:46,8,M,young_adult,2025-03-10,9
P_0071,Z_C1,2025-03-10 09:39:53,2025-03-10 09:40:10,17,M,young_adult,2025-03-10,9
P_0071,Z_C1,2025-03-10 09:40:34,2025-03-10 09:40:49,15,M,young_adult,2025-03-10,9
P_0071,Z_C2,2025-03-10 09:41:39,2025-03-10 09:42:00,21,M,young_adult,2025-03-10,9
P_0071,Z_C3,2025-03-10 09:42:21,2025-03-10 09:42:43,22,M,young_adult,2025-03-10,9
P_0071,Z_C2,2025-03-10 09:43:07,2025-03-10 09:43:21,17,M,young_adult,2025-03-10,9
P_0071,Z_C3,2025-03-10 09:43:40,2025-03-10 09:43:58,31,M,young_adult,2025-03-10,9
P_0071,Z_C2,2025-03-10 09:44:50,2025-03-10 09:45:06,16,M,young_adult,2025-03-10,9
P_0071,Z_C3,2025-03-10 09:45:36,2025-03-10 09:46:08,32,M,young_adult,2025-03-10,9
P_0071,Z_C2,2025-03-10 09:47:21,2025-03-10 09:47:41,36,M,young_adult,2025-03-10,9
P_0071,Z_C1,2025-03-10 09:48:08,2025-03-10 09:48:23,29,M,young_adult,2025-03-10,9
P_0071,Z_N1,2025-03-10 09:48:40,2025-03-10 09:53:07,267,M,young_adult,2025-03-10,9
P_0071,Z_C1,2025-03-10 09:54:10,2025-03-10 09:54:33,43,M,young_adult,2025-03-10,9
P_0071,Z_CK,2025-03-10 09:54:56,2025-03-10 09:57:23,147,M,young_adult,2025-03-10,9
P_0069,Z_N7,2025-03-10 09:33:01,2025-03-10 09:34:21,80,M,middle_aged,2025-03-10,9
P_0069,Z_N4,2025-03-10 09:34:42,2025-03-10 09:38:12,210,M,middle_aged,2025-03-10,9
P_0069,Z_S1,2025-03-10 09:40:22,2025-03-10 09:41:41,79,M,middle_aged,2025-03-10,9
P_0069,Z_N4,2025-03-10 09:45:12,2025-03-10 09:50:12,95,M,middle_aged,2025-03-10,9
P_0069,Z_S4,2025-03-10 09:52:22,2025-03-10 09:52:24,347,M,middle_aged,2025-03-10,9
P_0115,Z_S7,2025-03-10 09:49:21,2025-03-10 09:52:28,187,F,teenager,2025-03-10,9
P_0123,Z_S2,2025-03-10 09:51:21,2025-03-10 09:52:37,76,M,young_adult,2025-03-10,9
P_0148,Z_E2,2025-03-10 09:57:41,2025-03-10 09:57:52,11,M,young_adult,2025-03-10,9
P_0129,Z_E2,2025-03-10 09:52:45,2025-03-10 09:52:54,9,F,young_adult,2025-03-10,9
P_0150,Z_E1,2025-03-10 09:58:02,2025-03-10 09:58:15,13,M,senior,2025-03-10,9
P_0108,Z_N1,2025-03-10 09:45:58,2025-03-10 09:49:31,213,F,adult,2025-03-10,9
P_0108,Z_C1,2025-03-10 09:50:24,2025-03-10 09:50:35,11,F,adult,2025-03-10,9
P_0108,Z_C2,2025-03-10 09:53:54,2025-03-10 09:54:28,34,F,adult,2025-03-10,9
P_0108,Z_C1,2025-03-10 09:54:41,2025-03-10 09:55:02,21,F,adult,2025-03-10,9
P_0108,Z_CK,2025-03-10 09:55:25,2025-03-10 09:58:19,174,F,adult,2025-03-10,9
P_0110,Z_N9,2025-03-10 09:50:34,2025-03-10 09:53:34,180,F,middle_aged,2025-03-10,9
P_0055,Z_N8,2025-03-10 09:27:50,2025-03-10 09:30:53,183,M,young_adult,2025-03-10,9
P_0055,Z_N5,2025-03-10 09:31:25,2025-03-10 09:35:18,233,M,young_adult,2025-03-10,9
P_0055,Z_N4,2025-03-10 09:39:23,2025-03-10 09:41:53,150,M,young_adult,2025-03-10,9
P_0055,Z_N7,2025-03-10 09:44:22,2025-03-10 09:47:03,161,M,young_adult,2025-03-10,9
P_0055,Z_N4,2025-03-10 09:48:01,2025-03-10 09:49:42,101,M,young_adult,2025-03-10,9
P_0055,Z_N5,2025-03-10 09:51:26,2025-03-10 09:53:35,129,M,young_adult,2025-03-10,9
P_0121,Z_S6,2025-03-10 09:50:48,2025-03-10 09:53:41,173,F,adult,2025-03-10,9
P_0114,Z_N8,2025-03-10 09:49:17,2025-03-10 09:53:50,273,F,senior,2025-03-10,9
P_0112,Z_C2,2025-03-10 09:47:55,2025-03-10 09:48:22,27,F,teenager,2025-03-10,9
P_0112,Z_C1,2025-03-10 09:48:52,2025-03-10 09:49:02,10,F,teenager,2025-03-10,9
P_0112,Z_C2,2025-03-10 09:52:53,2025-03-10 09:53:03,10,F,teenager,2025-03-10,9
P_0112,Z_C1,2025-03-10 09:53:19,2025-03-10 09:53:51,32,F,teenager,2025-03-10,9
P_0117,Z_N3,2025-03-10 09:49:42,2025-03-10 09:53:54,252,M,adult,2025-03-10,9
P_0131,Z_C2,2025-03-10 09:53:24,2025-03-10 09:53:55,31,F,middle_aged,2025-03-10,9
P_0153,Z_E2,2025-03-10 09:58:41,2025-03-10 09:58:58,17,F,adult,2025-03-10,9
P_0125,Z_E1,2025-03-10 09:52:09,2025-03-10 09:52:15,6,M,teenager,2025-03-10,9
P_0125,Z_C1,2025-03-10 09:52:25,2025-03-10 09:52:40,15,M,teenager,2025-03-10,9
P_0125,Z_C2,2025-03-10 09:53:13,2025-03-10 09:53:42,29,M,teenager,2025-03-10,9
P_0125,Z_CK,2025-03-10 09:54:09,2025-03-10 09:58:58,289,M,teenager,2025-03-10,9
P_0155,Z_E2,2025-03-10 09:59:23,2025-03-10 09:59:34,11,F,teenager,2025-03-10,9
P_0136,Z_C3,2025-03-10 09:54:12,2025-03-10 09:54:36,24,M,teenager,2025-03-10,9
P_0154,Z_CK,2025-03-10 09:59:03,2025-03-10 10:00:00,57,M,adult,2025-03-10,9
P_0158,Z_E1,2025-03-10 10:00:26,2025-03-10 10:00:38,12,M,adult,2025-03-10,10
P_0120,Z_N8,2025-03-10 09:50:00,2025-03-10 09:52:41,161,M,child,2025-03-10,9
P_0120,Z_N9,2025-03-10 09:53:01,2025-03-10 09:55:48,167,M,child,2025-03-10,9
P_0124,Z_S7,2025-03-10 09:52:06,2025-03-10 09:56:01,235,F,adult,2025-03-10,9
P_0161,Z_E1,2025-03-10 10:01:03,2025-03-10 10:01:16,13,M,teenager,2025-03-10,10
P_0157,Z_CK,2025-03-10 10:00:06,2025-03-10 10:01:37,91,M,child,2025-03-10,10
P_0163,Z_E1,2025-03-10 10:01:39,2025-03-10 10:01:57,18,F,adult,2025-03-10,10
P_0134,Z_N7,2025-03-10 09:54:04,2025-03-10 09:57:04,180,M,adult,2025-03-10,9
P_0164,Z_E2,2025-03-10 10:02:05,2025-03-10 10:02:23,18,M,child,2025-03-10,10
P_0138,Z_N4,2025-03-10 09:54:45,2025-03-10 09:57:26,161,M,teenager,2025-03-10,9
P_0165,Z_E2,2025-03-10 10:02:11,2025-03-10 10:02:29,18,M,teenager,2025-03-10,10
P_0146,Z_S5,2025-03-10 09:57:20,2025-03-10 09:58:05,45,M,child,2025-03-10,9
P_0133,Z_N5,2025-03-10 09:53:48,2025-03-10 09:58:37,289,F,middle_aged,2025-03-10,9
P_0145,Z_E1,2025-03-10 09:56:42,2025-03-10 09:56:52,10,M,senior,2025-03-10,9
P_0145,Z_C1,2025-03-10 09:58:26,2025-03-10 09:58:48,22,M,senior,2025-03-10,9
P_0143,Z_S5,2025-03-10 09:56:13,2025-03-10 09:59:05,172,F,adult,2025-03-10,9
P_0135,Z_N1,2025-03-10 09:54:05,2025-03-10 09:58:15,250,F,middle_aged,2025-03-10,9
P_0135,Z_C1,2025-03-10 09:59:05,2025-03-10 09:59:23,18,F,middle_aged,2025-03-10,9
P_0135,Z_CK,2025-03-10 09:59:48,2025-03-10 10:04:16,268,F,middle_aged,2025-03-10,9
P_0140,Z_N7,2025-03-10 09:55:02,2025-03-10 09:59:26,264,F,young_adult,2025-03-10,9
P_0172,Z_E2,2025-03-10 10:04:14,2025-03-10 10:04:30,16,M,senior,2025-03-10,10
P_0144,Z_C3,2025-03-10 09:56:16,2025-03-10 09:56:27,11,F,senior,2025-03-10,9
P_0144,Z_C2,2025-03-10 09:59:09,2025-03-10 09:59:40,31,F,senior,2025-03-10,9
P_0149,Z_N9,2025-03-10 09:57:41,2025-03-10 09:59:43,122,M,teenager,2025-03-10,9
P_0173,Z_E1,2025-03-10 10:04:29,2025-03-10 10:04:46,17,F,middle_aged,2025-03-10,10
P_0142,Z_C2,2025-03-10 09:56:00,2025-03-10 09:56:14,14,M,child,2025-03-10,9
P_0142,Z_C1,2025-03-10 09:56:29,2025-03-10 09:56:54,25,M,child,2025-03-10,9
P_0142,Z_C2,2025-03-10 09:58:23,2025-03-10 09:58:50,27,M,child,2025-03-10,9
P_0142,Z_C1,2025-03-10 09:59:20,2025-03-10 09:59:47,27,M,child,2025-03-10,9
P_0152,Z_S5,2025-03-10 09:58:40,2025-03-10 09:59:52,72,M,young_adult,2025-03-10,9
P_0132,Z_N10,2025-03-10 09:53:35,2025-03-10 09:56:47,192,M,young_adult,2025-03-10,9
P_0132,Z_N7,2025-03-10 09:58:25,2025-03-10 10:00:20,115,M,young_adult,2025-03-10,9
P_0137,Z_N3,2025-03-10 09:54:19,2025-03-10 09:56:05,106,F,senior,2025-03-10,9
P_0137,Z_C3,2025-03-10 09:59:52,2025-03-10 10:00:26,34,F,senior,2025-03-10,9
P_0095,Z_S4,2025-03-10 09:41:33,2025-03-10 09:45:22,229,F,middle_aged,2025-03-10,9
P_0095,Z_N4,2025-03-10 09:46:37,2025-03-10 09:46:47,215,F,middle_aged,2025-03-10,9
P_0095,Z_S4,2025-03-10 09:48:22,2025-03-10 09:52:01,219,F,middle_aged,2025-03-10,9
P_0095,Z_N10,2025-03-10 09:55:20,2025-03-10 09:58:00,160,F,middle_aged,2025-03-10,9
P_0095,Z_S5,2025-03-10 09:59:57,2025-03-10 10:01:54,117,F,middle_aged,2025-03-10,9
P_0096,Z_E2,2025-03-10 09:42:01,2025-03-10 09:42:08,7,M,young_adult,2025-03-10,9
P_0096,Z_C2,2025-03-10 09:43:13,2025-03-10 09:43:24,11,M,young_adult,2025-03-10,9
P_0096,Z_C3,2025-03-10 09:43:47,2025-03-10 09:44:00,13,M,young_adult,2025-03-10,9
P_0096,Z_N3,2025-03-10 09:45:26,2025-03-10 09:48:24,178,M,young_adult,2025-03-10,9
P_0096,Z_C3,2025-03-10 09:50:48,2025-03-10 09:51:02,14,M,young_adult,2025-03-10,9
P_0096,Z_C2,2025-03-10 09:53:04,2025-03-10 09:53:36,32,M,young_adult,2025-03-10,9
P_0096,Z_C1,2025-03-10 09:54:16,2025-03-10 09:54:36,20,M,young_adult,2025-03-10,9
P_0096,Z_C2,2025-03-10 09:57:05,2025-03-10 09:57:27,36,M,young_adult,2025-03-10,9
P_0096,Z_C2,2025-03-10 09:57:48,2025-03-10 09:58:16,28,M,young_adult,2025-03-10,9
P_0096,Z_C3,2025-03-10 09:58:44,2025-03-10 09:59:09,25,M,young_adult,2025-03-10,9
P_0096,Z_C2,2025-03-10 10:00:07,2025-03-10 10:00:40,33,M,young_adult,2025-03-10,9
P_0096,Z_C1,2025-03-10 10:01:15,2025-03-10 10:01:38,23,M,young_adult,2025-03-10,9
P_0096,Z_CK,2025-03-10 10:02:12,2025-03-10 10:06:59,476,M,young_adult,2025-03-10,9
P_0139,Z_S3,2025-03-10 09:54:46,2025-03-10 09:57:32,166,M,young_adult,2025-03-10,9
P_0139,Z_N3,2025-03-10 10:00:49,2025-03-10 10:02:14,85,M,young_adult,2025-03-10,9
P_0097,Z_N2,2025-03-10 09:42:25,2025-03-10 09:45:02,195,M,young_adult,2025-03-10,9
P_0097,Z_C2,2025-03-10 09:49:51,2025-03-10 09:50:17,26,M,young_adult,2025-03-10,9
P_0097,Z_C1,2025-03-10 09:50:47,2025-03-10 09:50:59,12,M,young_adult,2025-03-10,9
P_0097,Z_C2,2025-03-10 09:53:45,2025-03-10 09:53:53,8,M,young_adult,2025-03-10,9
P_0097,Z_C1,2025-03-10 09:56:22,2025-03-10 09:56:36,14,M,young_adult,2025-03-10,9
P_0097,Z_C2,2025-03-10 09:57:16,2025-03-10 09:57:30,14,M,young_adult,2025-03-10,9
P_0097,Z_C1,2025-03-10 09:57:50,2025-03-10 09:58:08,18,M,young_adult,2025-03-10,9
P_0097,Z_N1,2025-03-10 09:59:17,2025-03-10 10:00:29,72,M,young_adult,2025-03-10,9
P_0097,Z_C1,2025-03-10 10:03:36,2025-03-10 10:03:50,14,M,young_adult,2025-03-10,9
P_0097,Z_CK,2025-03-10 10:04:12,2025-03-10 10:07:21,189,M,young_adult,2025-03-10,9
P_0184,Z_E2,2025-03-10 10:07:22,2025-03-10 10:07:40,18,M,young_adult,2025-03-10,10
P_0159,Z_N9,2025-03-10 10:00:46,2025-03-10 10:03:01,135,M,young_adult,2025-03-10,10
P_0167,Z_C1,2025-03-10 10:02:44,2025-03-10 10:03:01,17,M,teenager,2025-03-10,10
P_0186,Z_E2,2025-03-10 10:07:48,2025-03-10 10:08:04,16,M,young_adult,2025-03-10,10
P_0151,Z_N10,2025-03-10 09:58:35,2025-03-10 10:00:17,102,M,middle_aged,2025-03-10,9
P_0151,Z_S5,2025-03-10 10:02:32,2025-03-10 10:03:28,56,M,middle_aged,2025-03-10,9
P_0187,Z_E2,2025-03-10 10:08:57,2025-03-10 10:09:14,17,F,middle_aged,2025-03-10,10
P_0081,Z_E1,2025-03-10 09:37:37,2025-03-10 09:37:47,10,M,middle_aged,2025-03-10,9
P_0081,Z_C1,2025-03-10 09:38:08,2025-03-10 09:38:39,31,M,middle_aged,2025-03-10,9
P_0081,Z_C2,2025-03-10 09:39:00,2025-03-10 09:39:08,8,M,middle_aged,2025-03-10,9
P_0081,Z_C3,2025-03-10 09:39:38,2025-03-10 09:40:09,31,M,middle_aged,2025-03-10,9
P_0081,Z_C2,2025-03-10 09:42:13,2025-03-10 09:42:41,28,M,middle_aged,2025-03-10,9
P_0081,Z_C3,2025-03-10 09:43:13,2025-03-10 09:43:27,14,M,middle_aged,2025-03-10,9
P_0081,Z_C2,2025-03-10 09:44:19,2025-03-10 09:44:48,29,M,middle_aged,2025-03-10,9
P_0081,Z_C1,2025-03-10 09:45:20,2025-03-10 09:45:41,21,M,middle_aged,2025-03-10,9
P_0081,Z_C2,2025-03-10 09:47:02,2025-03-10 09:47:28,26,M,middle_aged,2025-03-10,9
P_0081,Z_C1,2025-03-10 09:47:42,2025-03-10 09:48:05,23,M,middle_aged,2025-03-10,9
P_0081,Z_C2,2025-03-10 09:52:33,2025-03-10 09:52:49,16,M,middle_aged,2025-03-10,9
P_0081,Z_C3,2025-03-10 09:53:20,2025-03-10 09:53:46,26,M,middle_aged,2025-03-10,9
P_0081,Z_C2,2025-03-10 09:58:41,2025-03-10 09:59:10,29,M,middle_aged,2025-03-10,9
P_0081,Z_C3,2025-03-10 09:59:20,2025-03-10 09:59:45,25,M,middle_aged,2025-03-10,9
P_0081,Z_N3,2025-03-10 10:00:07,2025-03-10 10:04:31,264,M,middle_aged,2025-03-10,9
P_0182,Z_CK,2025-03-10 10:06:35,2025-03-10 10:09:36,181,M,middle_aged,2025-03-10,10
P_0162,Z_S2,2025-03-10 10:01:30,2025-03-10 10:04:42,192,F,young_adult,2025-03-10,10
P_0171,Z_E2,2025-03-10 10:04:03,2025-03-10 10:04:12,9,F,teenager,2025-03-10,10
P_0171,Z_C3,2025-03-10 10:04:43,2025-03-10 10:04:58,15,F,teenager,2025-03-10,10
P_0147,Z_C2,2025-03-10 09:57:26,2025-03-10 09:57:51,25,F,adult,2025-03-10,9
P_0147,Z_C1,2025-03-10 09:58:18,2025-03-10 09:58:51,33,F,adult,2025-03-10,9
P_0147,Z_C2,2025-03-10 09:59:23,2025-03-10 09:59:32,9,F,adult,2025-03-10,9
P_0147,Z_C3,2025-03-10 09:59:59,2025-03-10 10:00:30,31,F,adult,2025-03-10,9
P_0147,Z_N3,2025-03-10 10:01:02,2025-03-10 10:05:16,254,F,adult,2025-03-10,9
P_0179,Z_S3,2025-03-10 10:05:33,2025-03-10 10:05:36,334,M,senior,2025-03-10,10
P_0190,Z_E1,2025-03-10 10:09:59,2025-03-10 10:10:07,8,M,middle_aged,2025-03-10,10
P_0190,Z_E1,2025-03-10 10:10:39,2025-03-10 10:10:47,8,M,middle_aged,2025-03-10,10
P_0192,Z_E1,2025-03-10 10:10:36,2025-03-10 10:10:47,11,F,senior,2025-03-10,10
P_0178,Z_S1,2025-03-10 10:05:16,2025-03-10 10:07:51,155,F,teenager,2025-03-10,10
P_0200,Z_E2,2025-03-10 10:13:08,2025-03-10 10:13:24,16,M,adult,2025-03-10,10
P_0169,Z_S3,2025-03-10 10:03:41,2025-03-10 10:08:24,283,M,middle_aged,2025-03-10,10
P_0201,Z_E1,2025-03-10 10:13:26,2025-03-10 10:13:40,14,F,adult,2025-03-10,10
P_0127,Z_E1,2025-03-10 09:52:21,2025-03-10 09:52:30,9,F,young_adult,2025-03-10,9
P_0127,Z_C1,2025-03-10 09:53:21,2025-03-10 09:53:32,11,F,young_adult,2025-03-10,9
P_0127,Z_C2,2025-03-10 09:53:53,2025-03-10 09:54:07,14,F,young_adult,2025-03-10,9
P_0127,Z_C3,2025-03-10 09:54:25,2025-03-10 09:54:47,22,F,young_adult,2025-03-10,9
P_0127,Z_C3,2025-03-10 09:57:57,2025-03-10 09:58:12,15,F,young_adult,2025-03-10,9
P_0127,Z_C2,2025-03-10 09:59:42,2025-03-10 10:00:11,29,F,young_adult,2025-03-10,9
P_0127,Z_C1,2025-03-10 10:00:30,2025-03-10 10:01:03,33,F,young_adult,2025-03-10,9
P_0127,Z_C2,2025-03-10 10:02:40,2025-03-10 10:03:06,26,F,young_adult,2025-03-10,9
P_0127,Z_C2,2025-03-10 10:03:32,2025-03-10 10:03:54,22,F,young_adult,2025-03-10,9
P_0127,Z_C1,2025-03-10 10:04:15,2025-03-10 10:04:38,23,F,young_adult,2025-03-10,9
P_0127,Z_C2,2025-03-10 10:04:56,2025-03-10 10:05:15,19,F,young_adult,2025-03-10,9
P_0127,Z_C3,2025-03-10 10:05:34,2025-03-10 10:05:54,20,F,young_adult,2025-03-10,9
P_0127,Z_N3,2025-03-10 10:06:29,2025-03-10 10:09:52,203,F,young_adult,2025-03-10,9
P_0183,Z_N9,2025-03-10 10:07:09,2025-03-10 10:09:53,164,F,adult,2025-03-10,10
P_0193,Z_CK,2025-03-10 10:10:40,2025-03-10 10:14:54,254,M,middle_aged,2025-03-10,10
P_0194,Z_CK,2025-03-10 10:11:01,2025-03-10 10:15:00,239,M,young_adult,2025-03-10,10
P_0204,Z_E1,2025-03-10 10:15:15,2025-03-10 10:15:26,11,M,young_adult,2025-03-10,10
P_0188,Z_C2,2025-03-10 10:09:13,2025-03-10 10:09:47,34,M,young_adult,2025-03-10,10
P_0188,Z_C1,2025-03-10 10:10:10,2025-03-10 10:10:43,33,M,young_adult,2025-03-10,10
P_0207,Z_E1,2025-03-10 10:15:35,2025-03-10 10:15:48,13,F,adult,2025-03-10,10
P_0210,Z_E2,2025-03-10 10:16:16,2025-03-10 10:16:32,16,F,middle_aged,2025-03-10,10
P_0156,Z_C3,2025-03-10 09:59:56,2025-03-10 10:00:29,33,M,teenager,2025-03-10,9
P_0156,Z_C2,2025-03-10 10:03:13,2025-03-10 10:03:39,26,M,teenager,2025-03-10,9
P_0156,Z_C3,2025-03-10 10:04:11,2025-03-10 10:04:41,30,M,teenager,2025-03-10,9
P_0156,Z_C2,2025-03-10 10:09:17,2025-03-10 10:09:38,21,M,teenager,2025-03-10,9
P_0156,Z_C1,2025-03-10 10:10:12,2025-03-10 10:10:34,22,M,teenager,2025-03-10,9
P_0156,Z_C2,2025-03-10 10:15:09,2025-03-10 10:15:21,12,M,teenager,2025-03-10,9
P_0156,Z_C1,2025-03-10 10:15:52,2025-03-10 10:16:11,19,M,teenager,2025-03-10,9
P_0156,Z_CK,2025-03-10 10:16:31,2025-03-10 10:17:27,56,M,teenager,2025-03-10,9
P_0198,Z_C3,2025-03-10 10:12:19,2025-03-10 10:12:34,15,M,middle_aged,2025-03-10,10
P_0209,Z_E1,2025-03-10 10:16:09,2025-03-10 10:16:17,8,F,adult,2025-03-10,10
P_0209,Z_E1,2025-03-10 10:17:46,2025-03-10 10:17:55,9,F,adult,2025-03-10,10
P_0215,Z_E1,2025-03-10 10:17:54,2025-03-10 10:18:05,11,M,teenager,2025-03-10,10
P_0189,Z_N5,2025-03-10 10:09:44,2025-03-10 10:10:49,65,F,teenager,2025-03-10,10
P_0189,Z_N5,2025-03-10 10:11:16,2025-03-10 10:13:54,158,F,teenager,2025-03-10,10
P_0177,Z_N10,2025-03-10 10:05:03,2025-03-10 10:08:49,226,M,teenager,2025-03-10,10
P_0177,Z_S4,2025-03-10 10:11:05,2025-03-10 10:14:42,217,M,teenager,2025-03-10,10
P_0176,Z_S1,2025-03-10 10:04:53,2025-03-10 10:09:02,249,M,young_adult,2025-03-10,10
P_0176,Z_N4,2025-03-10 10:10:05,2025-03-10 10:14:55,290,M,young_adult,2025-03-10,10
P_0180,Z_N7,2025-03-10 10:05:33,2025-03-10 10:10:20,287,F,teenager,2025-03-10,10
P_0180,Z_S4,2025-03-10 10:14:13,2025-03-10 10:15:12,59,F,teenager,2025-03-10,10
P_0218,Z_E2,2025-03-10 10:20:05,2025-03-10 10:20:16,11,M,adult,2025-03-10,10
P_0196,Z_C2,2025-03-10 10:11:18,2025-03-10 10:11:37,19,M,senior,2025-03-10,10
P_0196,Z_C3,2025-03-10 10:12:11,2025-03-10 10:12:24,13,M,senior,2025-03-10,10
P_0196,Z_C3,2025-03-10 10:13:23,2025-03-10 10:13:55,32,M,senior,2025-03-10,10
P_0196,Z_C2,2025-03-10 10:15:02,2025-03-10 10:15:29,27,M,senior,2025-03-10,10
P_0206,Z_E1,2025-03-10 10:15:23,2025-03-10 10:15:33,10,M,middle_aged,2025-03-10,10
P_0175,Z_C1,2025-03-10 10:04:45,2025-03-10 10:05:04,19,M,senior,2025-03-10,10
P_0175,Z_N1,2025-03-10 10:05:33,2025-03-10 10:07:32,119,M,senior,2025-03-10,10
P_0175,Z_C1,2025-03-10 10:11:05,2025-03-10 10:11:33,28,M,senior,2025-03-10,10
P_0175,Z_C2,2025-03-10 10:12:52,2025-03-10 10:13:14,22,M,senior,2025-03-10,10
P_0175,Z_C1,2025-03-10 10:15:39,2025-03-10 10:16:05,26,M,senior,2025-03-10,10
P_0222,Z_E2,2025-03-10 10:20:55,2025-03-10 10:21:14,19,M,senior,2025-03-10,10
P_0224,Z_E1,2025-03-10 10:21:36,2025-03-10 10:21:50,14,M,senior,2025-03-10,10
P_0212,Z_N8,2025-03-10 10:17:00,2025-03-10 10:17:05,351,M,middle_aged,2025-03-10,10
P_0197,Z_N2,2025-03-10 10:11:22,2025-03-10 10:12:43,81,F,teenager,2025-03-10,10
P_0197,Z_C2,2025-03-10 10:15:29,2025-03-10 10:15:46,17,F,teenager,2025-03-10,10
P_0197,Z_C3,2025-03-10 10:16:10,2025-03-10 10:16:29,19,F,teenager,2025-03-10,10
P_0197,Z_C2,2025-03-10 10:18:07,2025-03-10 10:18:27,20,F,teenager,2025-03-10,10
P_0197,Z_C3,2025-03-10 10:18:45,2025-03-10 10:18:55,10,F,teenager,2025-03-10,10
P_0197,Z_CK,2025-03-10 10:20:12,2025-03-10 10:22:30,281,F,teenager,2025-03-10,10
P_0226,Z_E1,2025-03-10 10:22:39,2025-03-10 10:22:50,11,M,child,2025-03-10,10
P_0214,Z_E1,2025-03-10 10:17:18,2025-03-10 10:17:27,9,F,teenager,2025-03-10,10
P_0214,Z_C1,2025-03-10 10:17:43,2025-03-10 10:17:54,11,F,teenager,2025-03-10,10
P_0214,Z_C2,2025-03-10 10:18:32,2025-03-10 10:18:54,22,F,teenager,2025-03-10,10
P_0214,Z_C2,2025-03-10 10:18:54,2025-03-10 10:19:24,30,F,teenager,2025-03-10,10
P_0214,Z_C1,2025-03-10 10:19:47,2025-03-10 10:19:56,33,F,teenager,2025-03-10,10
P_0214,Z_CK,2025-03-10 10:20:32,2025-03-10 10:22:55,143,F,teenager,2025-03-10,10
P_0227,Z_E1,2025-03-10 10:22:47,2025-03-10 10:23:00,13,F,teenager,2025-03-10,10
P_0211,Z_N9,2025-03-10 10:16:45,2025-03-10 10:18:12,87,F,teenager,2025-03-10,10
P_0195,Z_N3,2025-03-10 10:14:27,2025-03-10 10:18:43,256,F,senior,2025-03-10,10
P_0233,Z_E2,2025-03-10 10:23:35,2025-03-10 10:23:50,15,M,senior,2025-03-10,10
P_0199,Z_N8,2025-03-10 10:12:54,2025-03-10 10:16:04,190,M,senior,2025-03-10,10
P_0199,Z_N8,2025-03-10 10:19:12,2025-03-10 10:19:13,308,M,senior,2025-03-10,10
P_0236,Z_E1,2025-03-10 10:24:05,2025-03-10 10:24:23,18,M,adult,2025-03-10,10
P_0238,Z_E2,2025-03-10 10:24:17,2025-03-10 10:24:29,12,F,young_adult,2025-03-10,10
P_0203,Z_S4,2025-03-10 10:14:36,2025-03-10 10:15:42,66,F,adult,2025-03-10,10
P_0203,Z_N4,2025-03-10 10:17:34,2025-03-10 10:19:32,118,F,adult,2025-03-10,10
P_0168,Z_E1,2025-03-10 10:02:59,2025-03-10 10:03:09,10,F,teenager,2025-03-10,10
